shap_temperature_C,shap_medium_enc,shap_NaCl_pct,shap_PCS_conc_pct,shap_pcs_enc,actual_mu_max,predicted_mu_max,strain,temperature_C,NaCl_pct,PCS_conc_pct
-0.011829189781655721,0.0009892617860004053,0.0011485476468213775,0.0010724372744771189,-0.0010591273839327302,0.024,0.02366421767730366,A_salmonicida_SU2,4,0.0,0.026
-0.010197606870985016,0.0008117266828063983,0.0008128413050560578,-0.006665104705377515,-0.0015770617991372317,0.02,0.016527082747955942,A_salmonicida_SU2,4,0.0,0.13
-0.011829189781655721,0.0009892617860004053,0.0011485476468213775,0.0010724372744771189,-0.0010591273839327302,0.023,0.02366421767730366,A_salmonicida_Nr21,4,0.0,0.026
-0.010197606870985016,0.0008117266828063983,0.0008128413050560578,-0.006665104705377515,-0.0015770617991372317,0.018,0.016527082747955942,A_salmonicida_Nr21,4,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.04,0.03411356274653682,A_media,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.022,0.022387836325323665,A_media,8,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.041,0.03411356274653682,A_bestiarum,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.031,0.022387836325323665,A_bestiarum,8,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.042,0.03411356274653682,A_piscicola,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.032,0.022387836325323665,A_piscicola,8,0.0,0.13
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.012,0.022387836325323665,A_piscicola,8,0.0,2.6
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.043,0.03411356274653682,A_salmonicida_SU2,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.026,0.022387836325323665,A_salmonicida_SU2,8,0.0,0.13
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.012,0.022387836325323665,A_salmonicida_SU2,8,0.0,2.6
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.042,0.03411356274653682,A_salmonicida_Nr21,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.027,0.022387836325323665,A_salmonicida_Nr21,8,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.032,0.03411356274653682,A_hydrophila,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.016,0.022387836325323665,A_hydrophila,8,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.023,0.03411356274653682,A_dhakensis,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.016,0.022387836325323665,A_dhakensis,8,0.0,0.13
-0.002753126091421199,0.0010087279140769399,0.00100898172915771,0.002269233940786036,-0.0007625428816558764,0.031,0.03411356274653682,A_caviae,8,0.0,0.026
-0.0032489597192914593,0.0008263850546005666,0.0006743726431432333,-0.00759572457760961,-0.001610525211112301,0.018,0.022387836325323665,A_caviae,8,0.0,0.13
